group_end_ns,group_key,observed_ranks,kind,group_first_start_ns,behavior,start_ns,end_ns,service_ns,group_ready_ns,rank,pp_stage,completion_advance_ns,iteration,arrival_wait_ns,group_size,round,payload_bytes,dependency,dependency_lag_ns,predicted_start_ns,predicted_group_ready_ns,predicted_group_first_start_ns,service_scale,fct_group_id,fct_request_id,fct_source,oisa_collective_elapsed_ns,oisa_arrival_span_ns,oisa_tail_after_last_release_ns,predicted_collective_elapsed_ns,predicted_service_ns,predicted_group_end_ns,provider_rank_done_offset_ns,predicted_completion_advance_ns,completion_model,predicted_end_ns
1785477765038667292,dp_param_allgather:pg=1,16,dp_ag0,1785477765026058723,dp_param_allgather,1785477765026812673,1785477765038649146,11780520,1785477765026886772,10,0,18146,55,74099,16,0,148986880,world_rs_done,30136416,1785477765004952884,1785477765005026983,1785477765004198934,1.0,iter55:pp0:dp_ag0:round0:dp_param_allgather:pg=1,iter55:pp0:dp_ag0:round0:dp_param_allgather:pg=1:rel-ca97c78e5f45,oisa_representative_linear+trace_calibration_residual:iter55_dp_param_allgather_g12_slot1,12608569,828049,11780520,12608569,11780520,1785477765016807503,-1,18146,trace_group_end_lag_clamped,1785477765016789357
1785477765038667292,dp_param_allgather:pg=1,16,dp_ag0,1785477765026058723,dp_param_allgather,1785477765026058723,1785477765038646083,11780520,1785477765026886772,11,0,21209,55,828049,16,0,148986880,world_rs_done,29382466,1785477765004198934,1785477765005026983,1785477765004198934,1.0,iter55:pp0:dp_ag0:round0:dp_param_allgather:pg=1,iter55:pp0:dp_ag0:round0:dp_param_allgather:pg=1:rel-ca97c78e5f45,oisa_representative_linear+trace_calibration_residual:iter55_dp_param_allgather_g12_slot1,12608569,828049,11780520,12608569,11780520,1785477765016807503,-1,21209,trace_group_end_lag_clamped,1785477765016786294
1785477765038667292,dp_param_allgather:pg=1,16,dp_ag0,1785477765026058723,dp_param_allgather,1785477765026221855,1785477765038649739,11780520,1785477765026886772,12,0,17553,55,664917,16,0,148986880,world_rs_done,29545598,1785477765004362066,1785477765005026983,1785477765004198934,1.0,iter55:pp0:dp_ag0:round0:dp_param_allgather:pg=1,iter55:pp0:dp_ag0:round0:dp_param_allgather:pg=1:rel-ca97c78e5f45,oisa_representative_linear+trace_calibration_residual:iter55_dp_param_allgather_g12_slot1,12608569,828049,11780520,12608569,11780520,1785477765016807503,-1,17553,trace_group_end_lag_clamped,1785477765016789950
1785477765038667292,dp_param_allgather:pg=1,16,dp_ag0,1785477765026058723,dp_param_allgather,1785477765026494659,1785477765038605768,11780520,1785477765026886772,13,0,61524,55,392113,16,0,148986880,world_rs_done,29818402,1785477765004634870,1785477765005026983,1785477765004198934,1.0,iter55:pp0:dp_ag0:round0:dp_param_allgather:pg=1,iter55:pp0:dp_ag0:round0:dp_param_allgather:pg=1:rel-ca97c78e5f45,oisa_representative_linear+trace_calibration_residual:iter55_dp_param_allgather_g12_slot1,12608569,828049,11780520,12608569,11780520,1785477765016807503,-1,61524,trace_group_end_lag_clamped,1785477765016745979
1785477765038667292,dp_param_allgather:pg=1,16,dp_ag0,1785477765026058723,dp_param_allgather,1785477765026511418,1785477765038651383,11780520,1785477765026886772,14,0,15909,55,375354,16,0,148986880,world_rs_done,29835161,1785477765004651629,1785477765005026983,1785477765004198934,1.0,iter55:pp0:dp_ag0:round0:dp_param_allgather:pg=1,iter55:pp0:dp_ag0:round0:dp_param_allgather:pg=1:rel-ca97c78e5f45,oisa_representative_linear+trace_calibration_residual:iter55_dp_param_allgather_g12_slot1,12608569,828049,11780520,12608569,11780520,1785477765016807503,-1,15909,trace_group_end_lag_clamped,1785477765016791594
1785477765038667292,dp_param_allgather:pg=1,16,dp_ag0,1785477765026058723,dp_param_allgather,1785477765026886772,1785477765038647609,11780520,1785477765026886772,15,0,19683,55,0,16,0,148986880,world_rs_done,30210515,1785477765005026983,1785477765005026983,1785477765004198934,1.0,iter55:pp0:dp_ag0:round0:dp_param_allgather:pg=1,iter55:pp0:dp_ag0:round0:dp_param_allgather:pg=1:rel-ca97c78e5f45,oisa_representative_linear+trace_calibration_residual:iter55_dp_param_allgather_g12_slot1,12608569,828049,11780520,12608569,11780520,1785477765016807503,-1,19683,trace_group_end_lag_clamped,1785477765016787820
1785477765089457742,dp_param_allgather:pg=1,16,dp_ag1,1785477765074595964,dp_param_allgather,1785477765074848184,1785477765089457742,11548154,1785477765077909588,0,0,0,55,3061404,16,1,148986880,same_rank_edp_ag0,22630339,1785477765052988395,1785477765056049799,1785477765052736175,1.0,iter55:pp0:dp_ag1:round1:dp_param_allgather:pg=1,iter55:pp0:dp_ag1:round1:dp_param_allgather:pg=1:rel-a9165bc30096,oisa_representative_linear+trace_calibration_residual:iter55_dp_param_allgather_g12_slot1,14861778,3313624,11548154,14861778,11548154,1785477765067597953,-1,0,trace_group_end_lag_clamped,1785477765067597953
1785477765089457742,dp_param_allgather:pg=1,16,dp_ag1,1785477765074595964,dp_param_allgather,1785477765075717434,1785477765089456755,11548154,1785477765077909588,1,0,987,55,2192154,16,1,148986880,same_rank_edp_ag0,22343911,1785477765053857645,1785477765056049799,1785477765052736175,1.0,iter55:pp0:dp_ag1:round1:dp_param_allgather:pg=1,iter55:pp0:dp_ag1:round1:dp_param_allgather:pg=1:rel-a9165bc30096,oisa_representative_linear+trace_calibration_residual:iter55_dp_param_allgather_g12_slot1,14861778,3313624,11548154,14861778,11548154,1785477765067597953,-1,987,trace_group_end_lag_clamped,1785477765067596966
1785477765089457742,dp_param_allgather:pg=1,16,dp_ag1,1785477765074595964,dp_param_allgather,1785477765075102936,1785477765089417944,11548154,1785477765077909588,2,0,39798,55,2806652,16,1,148986880,same_rank_edp_ag0,22719395,1785477765053243147,1785477765056049799,1785477765052736175,1.0,iter55:pp0:dp_ag1:round1:dp_param_allgather:pg=1,iter55:pp0:dp_ag1:round1:dp_param_allgather:pg=1:rel-a9165bc30096,oisa_representative_linear+trace_calibration_residual:iter55_dp_param_allgather_g12_slot1,14861778,3313624,11548154,14861778,11548154,1785477765067597953,-1,39798,trace_group_end_lag_clamped,1785477765067558155
1785477765089457742,dp_param_allgather:pg=1,16,dp_ag1,1785477765074595964,dp_param_allgather,1785477765074595964,1785477765089457467,11548154,1785477765077909588,3,0,275,55,3313624,16,1,148986880,same_rank_edp_ag0,22718616,1785477765052736175,1785477765056049799,1785477765052736175,1.0,iter55:pp0:dp_ag1:round1:dp_param_allgather:pg=1,iter55:pp0:dp_ag1:round1:dp_param_allgather:pg=1:rel-a9165bc30096,oisa_representative_linear+trace_calibration_residual:iter55_dp_param_allgather_g12_slot1,14861778,3313624,11548154,14861778,11548154,1785477765067597953,-1,275,trace_group_end_lag_clamped,1785477765067597678
1785477765089457742,dp_param_allgather:pg=1,16,dp_ag1,1785477765074595964,dp_param_allgather,1785477765076950183,1785477765089456171,11548154,1785477765077909588,4,0,1571,55,959405,16,1,148986880,same_rank_edp_ag0,22593330,1785477765055090394,1785477765056049799,1785477765052736175,1.0,iter55:pp0:dp_ag1:round1:dp_param_allgather:pg=1,iter55:pp0:dp_ag1:round1:dp_param_allgather:pg=1:rel-a9165bc30096,oisa_representative_linear+trace_calibration_residual:iter55_dp_param_allgather_g12_slot1,14861778,3313624,11548154,14861778,11548154,1785477765067597953,-1,1571,trace_group_end_lag_clamped,1785477765067596382
1785477765089457742,dp_param_allgather:pg=1,16,dp_ag1,1785477765074595964,dp_param_allgather,1785477765075109231,1785477765089451716,11548154,1785477765077909588,5,0,6026,55,2800357,16,1,148986880,same_rank_edp_ag0,22662870,1785477765053249442,1785477765056049799,1785477765052736175,1.0,iter55:pp0:dp_ag1:round1:dp_param_allgather:pg=1,iter55:pp0:dp_ag1:round1:dp_param_allgather:pg=1:rel-a9165bc30096,oisa_representative_linear+trace_calibration_residual:iter55_dp_param_allgather_g12_slot1,14861778,3313624,11548154,14861778,11548154,1785477765067597953,-1,6026,trace_group_end_lag_clamped,1785477765067591927
1785477765089457742,dp_param_allgather:pg=1,16,dp_ag1,1785477765074595964,dp_param_allgather,1785477765075817595,1785477765089409813,11548154,1785477765077909588,6,0,47929,55,2091993,16,1,148986880,same_rank_edp_ag0,22576176,1785477765053957806,1785477765056049799,1785477765052736175,1.0,iter55:pp0:dp_ag1:round1:dp_param_allgather:pg=1,iter55:pp0:dp_ag1:round1:dp_param_allgather:pg=1:rel-a9165bc30096,oisa_representative_linear+trace_calibration_residual:iter55_dp_param_allgather_g12_slot1,14861778,3313624,11548154,14861778,11548154,1785477765067597953,-1,47929,trace_group_end_lag_clamped,1785477765067550024
1785477765089457742,dp_param_allgather:pg=1,16,dp_ag1,1785477765074595964,dp_param_allgather,1785477765074873418,1785477765089441983,11548154,1785477765077909588,7,0,15759,55,3036170,16,1,148986880,same_rank_edp_ag0,22621150,1785477765053013629,1785477765056049799,1785477765052736175,1.0,iter55:pp0:dp_ag1:round1:dp_param_allgather:pg=1,iter55:pp0:dp_ag1:round1:dp_param_allgather:pg=1:rel-a9165bc30096,oisa_representative_linear+trace_calibration_residual:iter55_dp_param_allgather_g12_slot1,14861778,3313624,11548154,14861778,11548154,1785477765067597953,-1,15759,trace_group_end_lag_clamped,1785477765067582194
1785477765089457742,dp_param_allgather:pg=1,16,dp_ag1,1785477765074595964,dp_param_allgather,1785477765075674084,1785477765089435228,11548154,1785477765077909588,8,0,22514,55,2235504,16,1,148986880,same_rank_edp_ag0,23451482,1785477765053814295,1785477765056049799,1785477765052736175,1.0,iter55:pp0:dp_ag1:round1:dp_param_allgather:pg=1,iter55:pp0:dp_ag1:round1:dp_param_allgather:pg=1:rel-a9165bc30096,oisa_representative_linear+trace_calibration_residual:iter55_dp_param_allgather_g12_slot1,14861778,3313624,11548154,14861778,11548154,1785477765067597953,-1,22514,trace_group_end_lag_clamped,1785477765067575439
1785477765089457742,dp_param_allgather:pg=1,16,dp_ag1,1785477765074595964,dp_param_allgather,1785477765077022722,1785477765089431502,11548154,1785477765077909588,9,0,26240,55,886866,16,1,148986880,same_rank_edp_ag0,23637236,1785477765055162933,1785477765056049799,1785477765052736175,1.0,iter55:pp0:dp_ag1:round1:dp_param_allgather:pg=1,iter55:pp0:dp_ag1:round1:dp_param_allgather:pg=1:rel-a9165bc30096,oisa_representative_linear+trace_calibration_residual:iter55_dp_param_allgather_g12_slot1,14861778,3313624,11548154,14861778,11548154,1785477765067597953,-1,26240,trace_group_end_lag_clamped,1785477765067571713
1785477765089457742,dp_param_allgather:pg=1,16,dp_ag1,1785477765074595964,dp_param_allgather,1785477765076162970,1785477765089442887,11548154,1785477765077909588,10,0,14855,55,1746618,16,1,148986880,same_rank_edp_ag0,23803866,1785477765054303181,1785477765056049799,1785477765052736175,1.0,iter55:pp0:dp_ag1:round1:dp_param_allgather:pg=1,iter55:pp0:dp_ag1:round1:dp_param_allgather:pg=1:rel-a9165bc30096,oisa_representative_linear+trace_calibration_residual:iter55_dp_param_allgather_g12_slot1,14861778,3313624,11548154,14861778,11548154,1785477765067597953,-1,14855,trace_group_end_lag_clamped,1785477765067583098
1785477765089457742,dp_param_allgather:pg=1,16,dp_ag1,1785477765074595964,dp_param_allgather,1785477765075490839,1785477765089430803,11548154,1785477765077909588,11,0,26939,55,2418749,16,1,148986880,same_rank_edp_ag0,23612154,1785477765053631050,1785477765056049799,1785477765052736175,1.0,iter55:pp0:dp_ag1:round1:dp_param_allgather:pg=1,iter55:pp0:dp_ag1:round1:dp_param_allgather:pg=1:rel-a9165bc30096,oisa_representative_linear+trace_calibration_residual:iter55_dp_param_allgather_g12_slot1,14861778,3313624,11548154,14861778,11548154,1785477765067597953,-1,26939,trace_group_end_lag_clamped,1785477765067571014
1785477765089457742,dp_param_allgather:pg=1,16,dp_ag1,1785477765074595964,dp_param_allgather,1785477765077909588,1785477765089442866,11548154,1785477765077909588,12,0,14876,55,0,16,1,148986880,same_rank_edp_ag0,23552704,1785477765056049799,1785477765056049799,1785477765052736175,1.0,iter55:pp0:dp_ag1:round1:dp_param_allgather:pg=1,iter55:pp0:dp_ag1:round1:dp_param_allgather:pg=1:rel-a9165bc30096,oisa_representative_linear+trace_calibration_residual:iter55_dp_param_allgather_g12_slot1,14861778,3313624,11548154,14861778,11548154,1785477765067597953,-1,14876,trace_group_end_lag_clamped,1785477765067583077
1785477765089457742,dp_param_allgather:pg=1,16,dp_ag1,1785477765074595964,dp_param_allgather,1785477765075970337,1785477765089395289,11548154,1785477765077909588,13,0,62453,55,1939251,16,1,148986880,same_rank_edp_ag0,23517936,1785477765054110548,1785477765056049799,1785477765052736175,1.0,iter55:pp0:dp_ag1:round1:dp_param_allgather:pg=1,iter55:pp0:dp_ag1:round1:dp_param_allgather:pg=1:rel-a9165bc30096,oisa_representative_linear+trace_calibration_residual:iter55_dp_param_allgather_g12_slot1,14861778,3313624,11548154,14861778,11548154,1785477765067597953,-1,62453,trace_group_end_lag_clamped,1785477765067535500
1785477765089457742,dp_param_allgather:pg=1,16,dp_ag1,1785477765074595964,dp_param_allgather,1785477765076841445,1785477765089440332,11548154,1785477765077909588,14,0,17410,55,1068143,16,1,148986880,same_rank_edp_ag0,23599808,1785477765054981656,1785477765056049799,1785477765052736175,1.0,iter55:pp0:dp_ag1:round1:dp_param_allgather:pg=1,iter55:pp0:dp_ag1:round1:dp_param_allgather:pg=1:rel-a9165bc30096,oisa_representative_linear+trace_calibration_residual:iter55_dp_param_allgather_g12_slot1,14861778,3313624,11548154,14861778,11548154,1785477765067597953,-1,17410,trace_group_end_lag_clamped,1785477765067580543
1785477765089457742,dp_param_allgather:pg=1,16,dp_ag1,1785477765074595964,dp_param_allgather,1785477765075871807,1785477765089442970,11548154,1785477765077909588,15,0,14772,55,2037781,16,1,148986880,same_rank_edp_ag0,23621515,1785477765054012018,1785477765056049799,1785477765052736175,1.0,iter55:pp0:dp_ag1:round1:dp_param_allgather:pg=1,iter55:pp0:dp_ag1:round1:dp_param_allgather:pg=1:rel-a9165bc30096,oisa_representative_linear+trace_calibration_residual:iter55_dp_param_allgather_g12_slot1,14861778,3313624,11548154,14861778,11548154,1785477765067597953,-1,14772,trace_group_end_lag_clamped,1785477765067583181
1785477764935213996,dp_grad_reduce_scatter:pg=1,16,dp_rs,1785477764788594100,dp_grad_reduce_scatter,1785477764789544563,1785477764935174221,23683428,1785477764911530568,0,0,39775,55,121986005,16,0,4767580160,pp_frontier,0,1785477764760763174,1785477764889670779,1785477764755869576,1.0,iter55:pp0:dp_rs:round0:dp_grad_reduce_scatter:pg=1,iter55:pp0:dp_rs:round0:dp_grad_reduce_scatter:pg=1:rel-eee33f1d96b9,oisa_representative_linear+trace_calibration_residual:iter55_dp_grad_reduce_scatter_g13_slot0,157484631,133801203,23683428,157484631,23683428,1785477764913354207,-1,39775,trace_group_end_lag_clamped,1785477764913314432
1785477764935213996,dp_grad_reduce_scatter:pg=1,16,dp_rs,1785477764788594100,dp_grad_reduce_scatter,1785477764789733123,1785477764935153805,23683428,1785477764911530568,1,0,60191,55,121797445,16,0,4767580160,pp_frontier,0,1785477764755869576,1785477764889670779,1785477764755869576,1.0,iter55:pp0:dp_rs:round0:dp_grad_reduce_scatter:pg=1,iter55:pp0:dp_rs:round0:dp_grad_reduce_scatter:pg=1:rel-eee33f1d96b9,oisa_representative_linear+trace_calibration_residual:iter55_dp_grad_reduce_scatter_g13_slot0,157484631,133801203,23683428,157484631,23683428,1785477764913354207,-1,60191,trace_group_end_lag_clamped,1785477764913294016
1785477764935213996,dp_grad_reduce_scatter:pg=1,16,dp_rs,1785477764788594100,dp_grad_reduce_scatter,1785477764789367105,1785477764935152670,23683428,1785477764911530568,2,0,61326,55,122163463,16,0,4767580160,pp_frontier,0,1785477764763739227,1785477764889670779,1785477764755869576,1.0,iter55:pp0:dp_rs:round0:dp_grad_reduce_scatter:pg=1,iter55:pp0:dp_rs:round0:dp_grad_reduce_scatter:pg=1:rel-eee33f1d96b9,oisa_representative_linear+trace_calibration_residual:iter55_dp_grad_reduce_scatter_g13_slot0,157484631,133801203,23683428,157484631,23683428,1785477764913354207,-1,61326,trace_group_end_lag_clamped,1785477764913292881
1785477764935213996,dp_grad_reduce_scatter:pg=1,16,dp_rs,1785477764788594100,dp_grad_reduce_scatter,1785477764789484959,1785477764935160255,23683428,1785477764911530568,3,0,53741,55,122045609,16,0,4767580160,pp_frontier,0,1785477764762434127,1785477764889670779,1785477764755869576,1.0,iter55:pp0:dp_rs:round0:dp_grad_reduce_scatter:pg=1,iter55:pp0:dp_rs:round0:dp_grad_reduce_scatter:pg=1:rel-eee33f1d96b9,oisa_representative_linear+trace_calibration_residual:iter55_dp_grad_reduce_scatter_g13_slot0,157484631,133801203,23683428,157484631,23683428,1785477764913354207,-1,53741,trace_group_end_lag_clamped,1785477764913300466
1785477764935213996,dp_grad_reduce_scatter:pg=1,16,dp_rs,1785477764788594100,dp_grad_reduce_scatter,1785477764788715384,1785477764935163788,23683428,1785477764911530568,4,0,50208,55,122815184,16,0,4767580160,pp_frontier,0,1785477764768747312,1785477764889670779,1785477764755869576,1.0,iter55:pp0:dp_rs:round0:dp_grad_reduce_scatter:pg=1,iter55:pp0:dp_rs:round0:dp_grad_reduce_scatter:pg=1:rel-eee33f1d96b9,oisa_representative_linear+trace_calibration_residual:iter55_dp_grad_reduce_scatter_g13_slot0,157484631,133801203,23683428,157484631,23683428,1785477764913354207,-1,50208,trace_group_end_lag_clamped,1785477764913303999
1785477764935213996,dp_grad_reduce_scatter:pg=1,16,dp_rs,1785477764788594100,dp_grad_reduce_scatter,1785477764788594100,1785477764935213996,23683428,1785477764911530568,5,0,0,55,122936468,16,0,4767580160,pp_frontier,0,1785477764770877682,1785477764889670779,1785477764755869576,1.0,iter55:pp0:dp_rs:round0:dp_grad_reduce_scatter:pg=1,iter55:pp0:dp_rs:round0:dp_grad_reduce_scatter:pg=1:rel-eee33f1d96b9,oisa_representative_linear+trace_calibration_residual:iter55_dp_grad_reduce_scatter_g13_slot0,157484631,133801203,23683428,157484631,23683428,1785477764913354207,-1,0,trace_group_end_lag_clamped,1785477764913354207
1785477764935213996,dp_grad_reduce_scatter:pg=1,16,dp_rs,1785477764788594100,dp_grad_reduce_scatter,1785477764789040579,1785477764935092758,23683428,1785477764911530568,6,0,121238,55,122489989,16,0,4767580160,pp_frontier,0,1785477764758881466,1785477764889670779,1785477764755869576,1.0,iter55:pp0:dp_rs:round0:dp_grad_reduce_scatter:pg=1,iter55:pp0:dp_rs:round0:dp_grad_reduce_scatter:pg=1:rel-eee33f1d96b9,oisa_representative_linear+trace_calibration_residual:iter55_dp_grad_reduce_scatter_g13_slot0,157484631,133801203,23683428,157484631,23683428,1785477764913354207,-1,121238,trace_group_end_lag_clamped,1785477764913232969
1785477764935213996,dp_grad_reduce_scatter:pg=1,16,dp_rs,1785477764788594100,dp_grad_reduce_scatter,1785477764788968258,1785477764935157988,23683428,1785477764911530568,7,0,56008,55,122562310,16,0,4767580160,pp_frontier,0,1785477764756200295,1785477764889670779,1785477764755869576,1.0,iter55:pp0:dp_rs:round0:dp_grad_reduce_scatter:pg=1,iter55:pp0:dp_rs:round0:dp_grad_reduce_scatter:pg=1:rel-eee33f1d96b9,oisa_representative_linear+trace_calibration_residual:iter55_dp_grad_reduce_scatter_g13_slot0,157484631,133801203,23683428,157484631,23683428,1785477764913354207,-1,56008,trace_group_end_lag_clamped,1785477764913298199
1785477764935213996,dp_grad_reduce_scatter:pg=1,16,dp_rs,1785477764788594100,dp_grad_reduce_scatter,1785477764911105030,1785477764935181073,23683428,1785477764911530568,8,0,32923,55,425538,16,0,4767580160,pp_frontier,0,1785477764866608078,1785477764889670779,1785477764755869576,1.0,iter55:pp0:dp_rs:round0:dp_grad_reduce_scatter:pg=1,iter55:pp0:dp_rs:round0:dp_grad_reduce_scatter:pg=1:rel-eee33f1d96b9,oisa_representative_linear+trace_calibration_residual:iter55_dp_grad_reduce_scatter_g13_slot0,157484631,133801203,23683428,157484631,23683428,1785477764913354207,-1,32923,trace_group_end_lag_clamped,1785477764913321284
1785477764935213996,dp_grad_reduce_scatter:pg=1,16,dp_rs,1785477764788594100,dp_grad_reduce_scatter,1785477764910654349,1785477764935190469,23683428,1785477764911530568,9,0,23527,55,876219,16,0,4767580160,pp_frontier,0,1785477764888005254,1785477764889670779,1785477764755869576,1.0,iter55:pp0:dp_rs:round0:dp_grad_reduce_scatter:pg=1,iter55:pp0:dp_rs:round0:dp_grad_reduce_scatter:pg=1:rel-eee33f1d96b9,oisa_representative_linear+trace_calibration_residual:iter55_dp_grad_reduce_scatter_g13_slot0,157484631,133801203,23683428,157484631,23683428,1785477764913354207,-1,23527,trace_group_end_lag_clamped,1785477764913330680
